Gmt time,Open,High,Low,Close,Volume
06.10.2020 17:00:00.000,10671.3,10671.3,10671.3,10671.3,0.0
06.10.2020 16:00:00.000,10671.3,10671.3,10671.3,10671.3,0.0
06.10.2020 15:00:00.000,10671.3,10671.3,10671.3,10671.3,0.0
06.10.2020 14:00:00.000,10671.3,10671.3,10671.3,10671.3,0.0
06.10.2020 13:00:00.000,10671.3,10671.3,10671.3,10671.3,0.0
06.10.2020 12:00:00.000,10659.27,10671.3,10659.27,10671.3,0.2441
06.10.2020 11:00:00.000,10750,10750,10635.39,10659.27,0.4002
06.10.2020 10:00:00.000,10750,10750,10750,10750,0.0
06.10.2020 09:00:00.000,10750,10750,10750,10750,0.0
06.10.2020 08:00:00.000,10750,10750,10750,10750,0.0
06.10.2020 07:00:00.000,10727.14,10750,10727.14,10750,0.17
06.10.2020 06:00:00.000,10727.14,10727.14,10727.14,10727.14,0.0
06.10.2020 05:00:00.000,10727.14,10727.14,10727.14,10727.14,0.0
06.10.2020 04:00:00.000,10727.14,10727.14,10727.14,10727.14,0.0
06.10.2020 03:00:00.000,10727.14,10727.14,10727.14,10727.14,0.0
06.10.2020 02:00:00.000,10727.14,10727.14,10727.14,10727.14,0.0
06.10.2020 01:00:00.000,10727.14,10727.14,10727.14,10727.14,0.0
06.10.2020 00:00:00.000,10727.14,10727.14,10727.14,10727.14,0.0
05.10.2020 23:00:00.000,10727.14,10727.14,10727.14,10727.14,0.0
05.10.2020 22:00:00.000,10800,10800,10727.14,10727.14,0.01559
05.10.2020 21:00:00.000,10800,10800,10800,10800,0.0
05.10.2020 20:00:00.000,10798.68,10800,10798.68,10800,0.001853
05.10.2020 19:00:00.000,10798.68,10798.68,10798.68,10798.68,0.0
05.10.2020 18:00:00.000,10798.68,10798.68,10798.68,10798.68,0.0
05.10.2020 17:00:00.000,10798.68,10798.68,10798.68,10798.68,0.0
05.10.2020 16:00:00.000,10798.68,10798.68,10798.68,10798.68,0.0
05.10.2020 15:00:00.000,10798.68,10798.68,10798.68,10798.68,0.0
05.10.2020 14:00:00.000,10717,10798.68,10717,10798.68,0.01566
05.10.2020 13:00:00.000,10717,10717,10717,10717,0.004749
05.10.2020 12:00:00.000,10717,10717,10717,10717,0.0
05.10.2020 11:00:00.000,10631.4,10717,10631.4,10717,0.0004665
05.10.2020 10:00:00.000,10631.4,10631.4,10631.4,10631.4,0.0
05.10.2020 09:00:00.000,10631.4,10631.4,10631.4,10631.4,0.0
05.10.2020 08:00:00.000,10631.4,10631.4,10631.4,10631.4,0.0
05.10.2020 07:00:00.000,10569.17,10631.4,10569.17,10631.4,0.0009406
05.10.2020 06:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
05.10.2020 05:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
05.10.2020 04:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
05.10.2020 03:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
05.10.2020 02:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
05.10.2020 01:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
05.10.2020 00:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
04.10.2020 23:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
04.10.2020 22:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
04.10.2020 21:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
04.10.2020 20:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
04.10.2020 19:00:00.000,10569.17,10569.17,10569.17,10569.17,0.0
04.10.2020 18:00:00.000,10550,10569.17,10550,10569.17,0.03682
04.10.2020 17:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 16:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 15:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 14:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 13:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 12:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 11:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 10:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 09:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 08:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 07:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 06:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 05:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 04:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 03:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 02:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 01:00:00.000,10550,10550,10550,10550,0.0
04.10.2020 00:00:00.000,10550,10550,10550,10550,0.0
03.10.2020 23:00:00.000,10550,10550,10550,10550,0.0
03.10.2020 22:00:00.000,10550,10550,10550,10550,0.0
03.10.2020 21:00:00.000,10550,10550,10550,10550,0.0
03.10.2020 20:00:00.000,10550,10550,10550,10550,0.0
03.10.2020 19:00:00.000,10550,10550,10550,10550,0.0
03.10.2020 18:00:00.000,10550,10550,10550,10550,0.0
03.10.2020 17:00:00.000,10550,10550,10550,10550,0.0
03.10.2020 16:00:00.000,10648.35,10648.35,10550,10550,1.557
03.10.2020 15:00:00.000,10648.35,10648.35,10648.35,10648.35,0.0
03.10.2020 14:00:00.000,10648.35,10648.35,10648.35,10648.35,0.0
03.10.2020 13:00:00.000,10648.35,10648.35,10648.35,10648.35,0.0
03.10.2020 12:00:00.000,10648.35,10648.35,10648.35,10648.35,0.0
03.10.2020 11:00:00.000,10648.35,10648.35,10648.35,10648.35,0.0
03.10.2020 10:00:00.000,10060.01,10648.35,10060.01,10648.35,0.009044
03.10.2020 09:00:00.000,10454.09,10502.02,10060.01,10060.01,0.1299
03.10.2020 08:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
03.10.2020 07:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
03.10.2020 06:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
03.10.2020 05:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
03.10.2020 04:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
03.10.2020 03:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
03.10.2020 02:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
03.10.2020 01:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
03.10.2020 00:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
02.10.2020 23:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
02.10.2020 22:00:00.000,10454.09,10454.09,10454.09,10454.09,0.0
02.10.2020 21:00:00.000,10400,10454.09,10400,10454.09,0.0007478
02.10.2020 20:00:00.000,10400,10400,10400,10400,0.0
02.10.2020 19:00:00.000,10400,10400,10400,10400,0.0
02.10.2020 18:00:00.000,10400,10400,10400,10400,0.0
02.10.2020 17:00:00.000,10400,10400,10400,10400,0.0
02.10.2020 16:00:00.000,10400,10400,10400,10400,0.0
02.10.2020 15:00:00.000,10400,10400,10400,10400,0.0
02.10.2020 14:00:00.000,10400,10400,10400,10400,0.0
02.10.2020 13:00:00.000,10400,10400,10400,10400,0.0
02.10.2020 12:00:00.000,10537.9,10537.9,10400,10400,0.06196
02.10.2020 11:00:00.000,10375.65,10537.9,10375.65,10537.9,0.001309
02.10.2020 10:00:00.000,10565.02,10565.02,10375.65,10375.65,0.01529
02.10.2020 09:00:00.000,10565.02,10565.02,10565.02,10565.02,0.0
02.10.2020 08:00:00.000,10051.01,10565.02,10051.01,10565.02,0.28
02.10.2020 07:00:00.000,10502,10502,10051.01,10051.01,0.3005
02.10.2020 06:00:00.000,10502,10502,10502,10502,0.0
02.10.2020 05:00:00.000,10637.08,10637.08,10502,10502,0.1145
02.10.2020 04:00:00.000,10637.08,10637.08,10637.08,10637.08,0.0
02.10.2020 03:00:00.000,10637.08,10637.08,10637.08,10637.08,0.0
02.10.2020 02:00:00.000,10637.08,10637.08,10637.08,10637.08,0.0
02.10.2020 01:00:00.000,10637.08,10637.08,10637.08,10637.08,0.0
02.10.2020 00:00:00.000,10637.08,10637.08,10637.08,10637.08,0.0
01.10.2020 23:00:00.000,10637.08,10637.08,10637.08,10637.08,0.0
01.10.2020 22:00:00.000,10637.08,10637.08,10637.08,10637.08,0.0
01.10.2020 21:00:00.000,10637.08,10637.08,10637.08,10637.08,0.0
01.10.2020 20:00:00.000,10507.77,10637.08,10507.77,10637.08,0.01207
01.10.2020 19:00:00.000,10507.77,10507.77,10507.77,10507.77,0.0
01.10.2020 18:00:00.000,10507.77,10507.77,10507.77,10507.77,0.01533
01.10.2020 17:00:00.000,10507.77,10507.77,10507.77,10507.77,0.0
01.10.2020 16:00:00.000,10947.63,10947.63,10507.77,10507.77,0.05831
01.10.2020 15:00:00.000,10900,10947.63,10900,10947.63,0.009648
01.10.2020 14:00:00.000,10900,10900,10900,10900,0.0
01.10.2020 13:00:00.000,10900,10900,10900,10900,0.0
01.10.2020 12:00:00.000,10900,10900,10900,10900,0.0
01.10.2020 11:00:00.000,10900,10900,10900,10900,0.0
01.10.2020 10:00:00.000,10900,10900,10900,10900,0.003469
01.10.2020 09:00:00.000,10900,10900,10900,10900,0.0
01.10.2020 08:00:00.000,10827.3,10900,10827.3,10900,0.1022
01.10.2020 07:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
01.10.2020 06:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
01.10.2020 05:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
01.10.2020 04:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
01.10.2020 03:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
01.10.2020 02:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
01.10.2020 01:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
01.10.2020 00:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
30.09.2020 23:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
30.09.2020 22:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
30.09.2020 21:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
30.09.2020 20:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
30.09.2020 19:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
30.09.2020 18:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
30.09.2020 17:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
30.09.2020 16:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
30.09.2020 15:00:00.000,10827.3,10827.3,10827.3,10827.3,0.0
30.09.2020 14:00:00.000,10899.99,10899.99,10827.3,10827.3,0.004618
30.09.2020 13:00:00.000,10899.99,10899.99,10899.99,10899.99,0.0
30.09.2020 12:00:00.000,10797.15,10899.99,10785.1,10899.99,0.1583
30.09.2020 11:00:00.000,10797.15,10797.15,10797.15,10797.15,0.0
30.09.2020 10:00:00.000,10808.21,10808.21,10797.15,10797.15,0.01586
30.09.2020 09:00:00.000,10808.21,10808.21,10808.21,10808.21,0.0
30.09.2020 08:00:00.000,10808.21,10808.21,10808.21,10808.21,0.0
30.09.2020 07:00:00.000,10700.5,10808.21,10700.5,10808.21,0.05542
30.09.2020 06:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
30.09.2020 05:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
30.09.2020 04:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
30.09.2020 03:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
30.09.2020 02:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
30.09.2020 01:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
30.09.2020 00:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
29.09.2020 23:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
29.09.2020 22:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
29.09.2020 21:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
29.09.2020 20:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
29.09.2020 19:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
29.09.2020 18:00:00.000,10700.5,10700.5,10700.5,10700.5,0.0
29.09.2020 17:00:00.000,10700.5,10700.5,10700.5,10700.5,0.02207
29.09.2020 16:00:00.000,10806,10806,10700.5,10700.5,0.007928
29.09.2020 15:00:00.000,10806,10806,10806,10806,0.0
29.09.2020 14:00:00.000,10820.64,10820.64,10806,10806,0.02
29.09.2020 13:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 12:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 11:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 10:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 09:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 08:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 07:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 06:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 05:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 04:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 03:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 02:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 01:00:00.000,10820.64,10820.64,10820.64,10820.64,0.0
29.09.2020 00:00:00.000,10507.78,10820.64,10507.78,10820.64,0.001212
28.09.2020 23:00:00.000,10507.78,10507.78,10507.78,10507.78,0.0
28.09.2020 22:00:00.000,10507.78,10507.78,10507.78,10507.78,0.0
28.09.2020 21:00:00.000,10937,10937,10507.78,10507.78,0.06417
28.09.2020 20:00:00.000,10937,10937,10937,10937,0.0
28.09.2020 19:00:00.000,10937,10937,10937,10937,0.0
28.09.2020 18:00:00.000,10937,10937,10937,10937,0.0
28.09.2020 17:00:00.000,10937,10937,10937,10937,0.0
28.09.2020 16:00:00.000,10900,10937,10900,10937,0.02086
28.09.2020 15:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 14:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 13:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 12:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 11:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 10:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 09:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 08:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 07:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 06:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 05:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 04:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 03:00:00.000,10900,10900,10900,10900,0.0
28.09.2020 02:00:00.000,10857.3,10900,10857.3,10900,0.00047
28.09.2020 01:00:00.000,10857.3,10857.3,10857.3,10857.3,0.0
28.09.2020 00:00:00.000,10819.26,10872.23,10819.26,10857.3,0.5583
27.09.2020 23:00:00.000,10826.3,10826.3,10819.26,10819.26,0.0043
27.09.2020 22:00:00.000,10717.76,10826.3,10717.76,10826.3,0.003158
27.09.2020 21:00:00.000,10717.76,10717.76,10717.76,10717.76,0.0
27.09.2020 20:00:00.000,10717.76,10717.76,10717.76,10717.76,0.0
27.09.2020 19:00:00.000,10717.76,10717.76,10717.76,10717.76,0.0
27.09.2020 18:00:00.000,10717.76,10717.76,10717.76,10717.76,0.0
27.09.2020 17:00:00.000,10717.76,10717.76,10717.76,10717.76,0.0
27.09.2020 16:00:00.000,10717.76,10717.76,10717.76,10717.76,0.0
27.09.2020 15:00:00.000,10643,10717.76,10643,10717.76,0.005603
27.09.2020 14:00:00.000,10643,10643,10643,10643,0.0
27.09.2020 13:00:00.000,10643,10643,10643,10643,0.0
27.09.2020 12:00:00.000,10643,10643,10643,10643,0.0
27.09.2020 11:00:00.000,10643,10643,10643,10643,0.0
27.09.2020 10:00:00.000,10643,10643,10643,10643,0.0
27.09.2020 09:00:00.000,10643,10643,10643,10643,0.005817
27.09.2020 08:00:00.000,10683.15,10683.15,10643,10643,0.2962
27.09.2020 07:00:00.000,10683.15,10683.15,10683.15,10683.15,0.0
27.09.2020 06:00:00.000,10683.15,10683.15,10683.15,10683.15,0.0
27.09.2020 05:00:00.000,10683.15,10683.15,10683.15,10683.15,0.0
27.09.2020 04:00:00.000,10683.15,10683.15,10683.15,10683.15,0.0
27.09.2020 03:00:00.000,10683.15,10683.15,10683.15,10683.15,0.0
27.09.2020 02:00:00.000,10683.15,10683.15,10683.15,10683.15,0.0
27.09.2020 01:00:00.000,10683.15,10683.15,10683.15,10683.15,0.0
27.09.2020 00:00:00.000,10683.15,10683.15,10683.15,10683.15,0.0
26.09.2020 23:00:00.000,10683.15,10683.15,10683.15,10683.15,0.0
26.09.2020 22:00:00.000,10779.07,10779.07,10683.15,10683.15,0.02158
26.09.2020 21:00:00.000,10779.07,10779.07,10779.07,10779.07,0.0
26.09.2020 20:00:00.000,10779.07,10779.07,10779.07,10779.07,0.0
26.09.2020 19:00:00.000,10779.07,10779.07,10779.07,10779.07,0.0
26.09.2020 18:00:00.000,10779.07,10779.07,10779.07,10779.07,0.0
26.09.2020 17:00:00.000,10779.07,10779.07,10779.07,10779.07,0.0
